id,username,password,first_name,last_name,first_name_eng,last_name_eng,gender,DOB,faculty,department,field,student_type,education_level,admit_year,graduation_year,gpax,role,profile_picture
536304,mnancha.yapha@gmail.com,b'$2b$12$75X5COgJrQMYPAUaTIoP5.tOYRaC5R2JnWNlNwbqKrprz1OrZGXUK',มนัญชยา,ยะผา,mnancha,yapha,F,2523-07-30,คณะวิศวกรรมศาสตร์,ภาควิชาวิศวกรรมคอมพิวเตอร์,วิศวกรรมคอมพิวเตอร์,ปริญญาตรี 4 ปี (โครงการจากพื้นที่การศึกษาราชบุรี),ปริญญาตรี,2541,2544,4.0,alumni,
762736,chestapn.thnatkanyon@gmail.com,b'$2b$12$cj7GtW6Wf4Qmm3s2LxE2fOiwWax2PqjyES0CY6waCNIF5XRT/Qdn2',เจษฏาภรณ์,ถนัดการยนต์,chestapn,thnatkanyon,M,2531-04-14,คณะวิศวกรรมศาสตร์,ภาควิชาวิศวกรรมคอมพิวเตอร์,วิทยาศาสตร์ข้อมูลสุขภาพ,ปริญญาตรี 4 ปี,ปริญญาตรี,2550,2553,2.51,alumni,
458980,phura.tangkunngam@gmail.com,b'$2b$12$w/sGeC.KQEw2vT8aJlshzeZLMOM9T.CYEGRJrQ4qIWkmTX2u2q69C',ภูวรา,ตั้งกุลงาม,phura,tangkunngam,M,2542-07-09,คณะวิศวกรรมศาสตร์,ภาควิชาวิศวกรรมคอมพิวเตอร์,วิศวกรรมคอมพิวเตอร์,ปริญญาตรี 4 ปี,ปริญญาตรี,2558,2561,2.5,alumni,
320884,kritpn.thaonratn@gmail.com,b'$2b$12$WvDMbrHejjYn6Jm3oO/QSeSbzPOIWwyFntH./fyY6E6JI2SSGCuoe',กฤตพร,ถาวรรัตน,kritpn,thaonratn,M,2533-10-15,คณะวิศวกรรมศาสตร์,ภาควิชาวิศวกรรมคอมพิวเตอร์,วิศวกรรมคอมพิวเตอร์,ปริญญาโท 2 ปี นานาชาติ,ปริญญาโท,2549,2551,1.24,alumni,
562233,bunthian.kumanbun@gmail.com,b'$2b$12$STIPadusKhVwAQNF7FcNFefeIz/cFMmxIFzN2jRpTwi9Uh.88op0a',บุญเทียน,กุมารบุญ,bunthian,kumanbun,F,2513-09-29,คณะวิศวกรรมศาสตร์,ภาควิชาวิศวกรรมคอมพิวเตอร์,วิศวกรรมไฟฟ้าและคอมพิวเตอร์,ปริญญาเอก นานาชาติ,ปริญญาเอก,2530,2532,2.45,alumni,
170458,mliwan.tanstit@gmail.com,b'$2b$12$yJMDYj9mrJ5YEpQNCQFH2OonqyOvN5oXSPf2BAli2JbPvuDr0Qhq2',มลิวรรณ,ตัณสถิตย์,mliwan,tanstit,F,2528-06-04,คณะวิศวกรรมศาสตร์,ภาควิชาวิศวกรรมคอมพิวเตอร์,วิศวกรรมไฟฟ้าและคอมพิวเตอร์,ปริญญาเอก ป.ตรีต่อป.เอก,ปริญญาเอก,2545,2545,3.03,alumni,
634706,khemchira.chatnpithiangkham@gmail.com,b'$2b$12$ua7d992bW.7t8GSb374vI.pYfasr5lAs0OYeax06MHNEo6u0QlMn.',เขมจิรา,ฉัตรอภิเที่ยงค่ำ,khemchira,chatnpithiangkham,F,2531-09-10,คณะวิศวกรรมศาสตร์,ภาควิชาวิศวกรรมคอมพิวเตอร์,วิศวกรรมคอมพิวเตอร์,ปริญญาตรี 4 ปี (โครงการจากพื้นที่การศึกษาราชบุรี),ปริญญาตรี,2547,2551,2.78,alumni,
436327,phinaiphon.decha@gmail.com,b'$2b$12$06gLmFTe5CX0tMY9FMHYGOXVbL3n3Xv.1/vrKSXnk7.HC7WmIP5K.',พิไลพร,เดชวา,phinaiphon,decha,F,2536-02-25,คณะวิศวกรรมศาสตร์,ภาควิชาวิศวกรรมคอมพิวเตอร์,วิศวกรรมไฟฟ้าและคอมพิวเตอร์,ปริญญาเอก นานาชาติ,ปริญญาเอก,2555,2557,2.17,alumni,
186936,sphakchokng.tantnut@gmail.com,b'$2b$12$JR3IPOhnKzPHuboNJ2TuM.FDPHwhXxfOXZRiLzB5kcN6mZv.9QkDu',ศภัคชคง,ตัณฑนุช,sphakchokng,tantnut,M,2535-02-10,คณะวิศวกรรมศาสตร์,ภาควิชาวิศวกรรมคอมพิวเตอร์,วิศวกรรมคอมพิวเตอร์,ปริญญาโท 2 ปี นานาชาติ,ปริญญาโท,2554,2556,4.0,alumni,
381922,ulaiphon.yangsuai@gmail.com,b'$2b$12$bHwcGif6882w.FtM63Rtre.Kta2TBdfTXM78ALpByTniswEVREOw2',อุลัยพร,ยางสวย,ulaiphon,yangsuai,F,2520-09-11,คณะวิศวกรรมศาสตร์,ภาควิชาวิศวกรรมคอมพิวเตอร์,วิศวกรรมคอมพิวเตอร์,ปริญญาโท 2 ปี นานาชาติ,ปริญญาโท,2540,2542,2.36,alumni,https://placekitten.com/199/712
556848,pinad.chapphanthonkur@gmail.com,b'$2b$12$ThOK2ccZN0OstNX.Z/aWBeMDVkOtnjA7hYAbBxcXMN5JsYd52zMHG',ปิยนาฎ,ฉัพพรรณธนกูร,pinad,chapphanthonkur,F,2542-09-20,คณะวิศวกรรมศาสตร์,ภาควิชาวิศวกรรมคอมพิวเตอร์,วิทยาศาสตร์ข้อมูลสุขภาพ,ปริญญาตรี 4 ปี,ปริญญาตรี,2560,2564,2.48,alumni,
571468,chim.thnomphon@gmail.com,b'$2b$12$40tIzVsYa5P2xQKz6xONk.7qCkCi77tTLGau60ijYJgKfij.HkxDu',จิม,ถนอมพล,chim,thnomphon,M,2538-05-21,คณะวิศวกรรมศาสตร์,ภาควิชาวิศวกรรมคอมพิวเตอร์,วิศวกรรมคอมพิวเตอร์,ปริญญาตรี 4 ปี (หลักสูตรนานาชาติ),ปริญญาตรี,2557,2560,2.61,alumni,
895062,kitiyathon.thatnsutti@gmail.com,b'$2b$12$mpaW5qTdvlY/A4foUSfd/uKNIQM7btRCS/iaBJNOkREFh33.Mqi9i',กิติยาธรณ์,ทัศนสุทธิ,kitiyathon,thatnsutti,F,2516-01-29,คณะวิศวกรรมศาสตร์,ภาควิชาวิศวกรรมคอมพิวเตอร์,วิศวกรรมคอมพิวเตอร์,ปริญญาตรี 4 ปี (โครงการจากพื้นที่การศึกษาราชบุรี),ปริญญาตรี,2536,2540,3.0,alumni,https://dummyimage.com/723x65
698740,khmkai.daonam@gmail.com,b'$2b$12$P75n9aW3ybvD.gWQ2gXWdOqI1iXfN4INtt3dYcO6qOcHck6qTZ8bm',คมคาย,ดาวอร่าม,khmkai,daonam,F,2538-06-16,คณะวิศวกรรมศาสตร์,ภาควิชาวิศวกรรมคอมพิวเตอร์,วิทยาศาสตร์ข้อมูลสุขภาพ,ปริญญาตรี 4 ปี,ปริญญาตรี,2555,2558,3.14,alumni,
843081,sinikan.tnikhnuthphan@gmail.com,b'$2b$12$YthX2obg.VaqaSIJ7wKTbeB4263JW0YJ7faauqB2C/8PHORI1O/v2',สิริกานต์,ตรีครุธพันธุ์,sinikan,tnikhnuthphan,F,2517-06-25,คณะวิศวกรรมศาสตร์,ภาควิชาวิศวกรรมคอมพิวเตอร์,วิศวกรรมคอมพิวเตอร์,ปริญญาตรี 4 ปี (โครงการจากพื้นที่การศึกษาราชบุรี),ปริญญาตรี,2533,2536,3.47,alumni,
436768,phimsuta.thamstitphtaiาn@gmail.com,b'$2b$12$jMmcbG0hYcpzM0LagT/F.uRYttR4shzoG8qHGbtQgdt4bOUd.kx7W',พิมพ์สุดา,ธรรมสถิตไพศาล,phimsuta,thamstitphtaiาn,F,2537-04-12,คณะวิศวกรรมศาสตร์,ภาควิชาวิศวกรรมคอมพิวเตอร์,วิศวกรรมคอมพิวเตอร์,ปริญญาตรี 4 ปี (หลักสูตรนานาชาติ),ปริญญาตรี,2556,2559,3.87,alumni,
551759,pphaorin.sonthong@gmail.com,b'$2b$12$90eB58qjcyYTmikTmvZv8u2V/8mmrM/4pIYH7MOlVlcHUBAaxGsqO',ปภาวรินทร์,ศรทอง,pphaorin,sonthong,F,2532-06-20,คณะวิศวกรรมศาสตร์,ภาควิชาวิศวกรรมคอมพิวเตอร์,วิศวกรรมไฟฟ้าและคอมพิวเตอร์,ปริญญาเอก นานาชาติ,ปริญญาเอก,2548,2568,3.62,alumni,
944543,suphatrida.nuttar@gmail.com,b'$2b$12$seMyrwhZx8pTmaBL2WT/tOKlIg1Omrfcgy.78COHAEuqUbnvpZYo.',สุภัทริดา,นุตตาร,suphatrida,nuttar,F,2519-09-24,คณะวิศวกรรมศาสตร์,ภาควิชาวิศวกรรมคอมพิวเตอร์,วิศวกรรมคอมพิวเตอร์,ปริญญาโท 2 ปี นานาชาติ,ปริญญาโท,2536,2538,3.39,alumni,https://dummyimage.com/220x235
763006,pnatoem.nathaphintu@gmail.com,b'$2b$12$3iUgOUn5b0jPZnaGHJ56ceUzVyF4R2gQA0Np.KSCnGJl9cq9nmw7i',ประเดิม,นาถะพินธุ,pnatoem,nathaphintu,M,2528-02-24,คณะวิศวกรรมศาสตร์,ภาควิชาวิศวกรรมคอมพิวเตอร์,วิศวกรรมคอมพิวเตอร์,ปริญญาตรี 4 ปี,ปริญญาตรี,2547,2550,2.59,alumni,
359633,mliwan.thampnatu@gmail.com,b'$2b$12$yBI6dElDPS8r7eodlL2lSuJJ0fOemWLBGRA3rfUUQj6lWGbnSjlfi',มลิวรรณ,ทำประดู่,mliwan,thampnatu,F,2533-12-04,คณะวิศวกรรมศาสตร์,ภาควิชาวิศวกรรมคอมพิวเตอร์,วิศวกรรมคอมพิวเตอร์,ปริญญาตรี 4 ปี,ปริญญาตรี,2549,2553,3.91,alumni,
587177,farini.detkhum@gmail.com,b'$2b$12$SvpVqJIbCcljqOg.kzSjTO9n5igJ/PkcT5cYp0qz4uQuaDccdrjwu',ฟารินี,เดชคุ้ม,farini,detkhum,F,2540-12-30,คณะวิศวกรรมศาสตร์,ภาควิชาวิศวกรรมคอมพิวเตอร์,วิศวกรรมคอมพิวเตอร์,ปริญญาตรี 4 ปี (หลักสูตรนานาชาติ),ปริญญาตรี,2556,2559,3.11,alumni,
242205,chutanat.omsin@gmail.com,b'$2b$12$Ha7IAe2qDDX.whkT7FOs7.lq2sMEvrBLlsg05EOvBuFBp52COG/Pq',จุฑารัตน์,หอมสิน,chutanat,omsin,F,2531-08-26,คณะวิศวกรรมศาสตร์,ภาควิชาวิศวกรรมคอมพิวเตอร์,วิศวกรรมคอมพิวเตอร์,ปริญญาโท 2 ปี นานาชาติ,ปริญญาโท,2547,2549,3.55,alumni,
418591,sunni.natkhayi@gmail.com,b'$2b$12$InWag1TJyl6gbYTFQ179SOb0A9C2K7C84R7Q4r246nVhd78NLlij6',สุรนีย์,นาฏคายี,sunni,natkhayi,F,2519-09-09,คณะวิศวกรรมศาสตร์,ภาควิชาวิศวกรรมคอมพิวเตอร์,วิศวกรรมคอมพิวเตอร์,ปริญญาโท 2 ปี นานาชาติ,ปริญญาโท,2538,2540,1.65,alumni,https://placekitten.com/618/709
985313,chenimphon.mueangsuk@gmail.com,b'$2b$12$JFa0DT5LoxN4/uyEIF8COOprYQGgrSkVnDkRH58ZFa/0JxqqN1Hg2',เฉลิมพล,เมืองสุข,chenimphon,mueangsuk,M,2536-04-07,คณะวิศวกรรมศาสตร์,ภาควิชาวิศวกรรมคอมพิวเตอร์,วิศวกรรมคอมพิวเตอร์,ปริญญาโท 2 ปี นานาชาติ,ปริญญาโท,2556,2558,2.45,alumni,
560738,thantaan.thongsukloet@gmail.com,b'$2b$12$WxaDK/OvILjZbQ8JDcyTweD4X.I1s.7OLZbcMv2ERoQoQE3Mn/lRi',ทานตะวัน,ทองสุกเลิศ,thantaan,thongsukloet,F,2532-07-16,คณะวิศวกรรมศาสตร์,ภาควิชาวิศวกรรมคอมพิวเตอร์,วิศวกรรมคอมพิวเตอร์,ปริญญาตรี 4 ปี (โครงการจากพื้นที่การศึกษาราชบุรี),ปริญญาตรี,2548,2551,3.15,alumni,
642246,supaphon.chanon@gmail.com,b'$2b$12$7aDR174I2/6NgL91NKHY5eM2ZFcozgfy5UN8bqm5F2Oui5kjCS.CK',สุภาพร,จันอ้น,supaphon,chanon,F,2530-10-06,คณะวิศวกรรมศาสตร์,ภาควิชาวิศวกรรมคอมพิวเตอร์,วิศวกรรมคอมพิวเตอร์,ปริญญาโท 2 ปี นานาชาติ,ปริญญาโท,2550,2552,2.5,alumni,
546216,thimaphon.thakoengchot@gmail.com,b'$2b$12$TCZ.3khB7mPQNcq9Q4jR9.wdZSbg6QwC7l4FKkn/LQ4AadJL5Nj82',ทิมาภรณ์,ถะเกิงชศ,thimaphon,thakoengchot,F,2540-08-17,คณะวิศวกรรมศาสตร์,ภาควิชาวิศวกรรมคอมพิวเตอร์,วิศวกรรมไฟฟ้าและคอมพิวเตอร์,ปริญญาเอก ป.ตรีต่อป.เอก,ปริญญาเอก,2557,2558,1.7,alumni,
828761,phitsini.decha@gmail.com,b'$2b$12$GIMZ9WecTDBkpGSw1t0PR.F.e/UDZkxhx.sZuCLV1JFhhcl3mc4.C',พิชญ์สินี,เดชวา,phitsini,decha,F,2533-09-17,คณะวิศวกรรมศาสตร์,ภาควิชาวิศวกรรมคอมพิวเตอร์,วิทยาศาสตร์ข้อมูลสุขภาพ,ปริญญาตรี 4 ปี,ปริญญาตรี,2551,2554,2.71,alumni,
187150,chaknchai.wuttyakon@gmail.com,b'$2b$12$f5t43B9iMrhDPBjFW9/uy.G46gbgTHsfCXeNYJao7lOcdygsfrv5.',จักรชัย,วุฑฒยากร,chaknchai,wuttyakon,M,2531-02-01,คณะวิศวกรรมศาสตร์,ภาควิชาวิศวกรรมคอมพิวเตอร์,วิศวกรรมคอมพิวเตอร์,ปริญญาตรี 4 ปี,ปริญญาตรี,2551,2554,1.68,alumni,
729791,mniya.ratmni@gmail.com,b'$2b$12$naDqW8cWb0HvNkQd6am0Y.q6aHjnRs7Zi7YQnb2LOpF9nvo3djH7G',มณียา,ราชมณี,mniya,ratmni,F,2536-07-30,คณะวิศวกรรมศาสตร์,ภาควิชาวิศวกรรมคอมพิวเตอร์,วิศวกรรมคอมพิวเตอร์,ปริญญาตรี 4 ปี (หลักสูตรนานาชาติ),ปริญญาตรี,2555,2559,2.61,alumni,
731086,phonphumi.nispnapan@gmail.com,b'$2b$12$dQr7zNj.AifxZn4Suz..I.DzU9rXLXdSbkaHPwMjJmXkprFq9KaJS',พลภูมิ,นิษประปัญจ์,phonphumi,nispnapan,M,2532-09-28,คณะวิศวกรรมศาสตร์,ภาควิชาวิศวกรรมคอมพิวเตอร์,วิทยาศาสตร์ข้อมูลสุขภาพ,ปริญญาตรี 4 ปี,ปริญญาตรี,2548,2551,3.29,alumni,
674228,nantwuti.phiraphenkun@gmail.com,b'$2b$12$cgIWBFUvAz9noe7Rpv4vMub9Qh19J8C3.K77VKKKFskEdN/8kkSsu',นันทวุฒิ,พีระเพ็ญกุล,nantwuti,phiraphenkun,M,2535-12-21,คณะวิศวกรรมศาสตร์,ภาควิชาวิศวกรรมคอมพิวเตอร์,วิทยาศาสตร์ข้อมูลสุขภาพ,ปริญญาตรี 4 ปี,ปริญญาตรี,2555,2558,4.0,alumni,
